Channel,Date,Message
Yeouido_Lab,2025-12-31 11:27:20,[**포스코퓨처엠 계약 정정공시**]  - 계약 시점: 22년 7월 - 계약기간: 23년 초~25년 말 - 계약대상: Ultium Cells  - 계약금액(기존): 13.77조원(107.8억달러) - 계약금액(변경): 2.81조원(20.9억달러)  - 감액 정정배경: P 하락 및 Q 미달 영향
Yeouido_Lab,2025-12-31 07:49:12,"2025년 반성문  안녕하세요, 제가 채널을 '21년에 개인적인 투자 아이디어를 정리하기 위해 만들고, '23년도부터 원전에 큰 관심을 가지며 글을 많이 올렸던 것 같습니다. 이렇게 시작한 채널을 많은 분들이 봐주셔서 너무나 감사합니다.  최근 몇 주간 올해 올렸던 글들을 다시 읽어보며 2025년을 돌아보고 있습니다. 그러면서 계속 머리속에는 '반성' 이라는 단어가 떠나지를 않네요. 저 스스로에 대한 반성도 있지만, 어느세 많은 분들이 이 채널을 읽으시는데 본의 아니게 피해가 가지 않았을까 마음이 무겁기도 합니다.  아마 채널을 오래 보신분들은 아시겠지만, 저는 NuScale Power를 제일 좋아하는 회사이고 여전히 그러합니다. 다만 올해 큰 변동성에 제 자신도 잘 대처하지 못 한게 스스로에게도 많이 뼈아픈 한 해였던 것 같습니다. 정확한 포지션을 말씀드리기는 어려우나, 서울에 편안한 집을 사고도 남을 포지션이 있었는데 개인적으로 많이 아쉬운 한 해였기도 합니다.  올해 마지막 날을 보내며 NuScale Power에 대한 2025년 리뷰를 하며 반성문을 남기고자 합니다.  1. 포지션 매니징 - 레버리지라도 좀 더 빠르게 줄였어야 했습니다. - 개인적인 차트 기준선도 있었으나 '예외'를 두면 역시나 크게 맞았습니다. - 결론적으로 지나친 자기확신은 언제나 예외 없이 독으로 돌아왔습니다.  2. 탑다운 투자 전략 vs. Micro Management Risk - 탑다운 투자 전략으로 봤을때 뉴스케일은 분명 매력적인 투자처가 맞습니다. - 여전히 그렇다 생각하지만 원전산업의 특성상 경영진 및 이해관계인과의 마찰로 프로젝트가 지연될 수 있다는 점을 간과했습니다.  3. Management Risk - 예전에 바이오 회사에 대한 글을 썼을때, 대표이사의 이력 내부 문화를 많이 보려고 한 적이 있습니다. - 뉴스케일의 경우 산업 특성상 공개를 못 하는 정보가 많을 것으로 추측합니다. 다만 이러할 경우 결과로써 증명하여야 하나 회사는 2025년 이를 증명하는데 실패하였습니다. - TVA 이사회 지명이 늦춰진 점도 있으나, 증권시장에 좀 더 명확한 그림과 Workflow를 공유했다면 아마 시장과 이렇게 큰 Miscommunication이 있지 않았을 것입니다. - 또한 회사는 Firmed PPA를 2025년에 2건 한다고 지속해서 말하였으나, 이를 결국 지키지 못하였습니다. - 해당 이슈가 회사에 귀책이 있던 정치적 이슈가 있었던 회사는 이를 관리하였어나 했는데 그러지 못 하였고, 이를 너무 낙관적으로 바라보고 있던 것이 큰 리스크로 작용하였습니다.  4. 대주주 리스크 - 위 (3)번과 연동되는 것인데 결국 대주주인 Flour가 보유지분을 장내매도하는 등 초유의 사태가 일어났습니다. - Flour에 행동주의 펀드가 지분신고를 했을 때, 해당 시나리오를 생각하고 행동주의 펀드가 제안한 내용을 확인했어야 했는데 그 부분을 놓쳤습니다. - 다만 다시 돌아가도 그걸 확인해 보지는 못 했을것 같습니다. 살다보니 이런 교과서에서도 찾아보기 힘든 케이스를 여기서 맞네요.  5. 인허가 리스크 - 원전은 유난히 인허가 절차가 긴 사업입니다. - 현재 SMR의 경우 인허가 절차를 단축중에 있으나 아직 초도호가기 가동되지 않은 바 해당 리스크를 시장에서 ""확인""을 하지는 못 하였습니다. - 시장에서 확인 한 이후 큰 포지셔닝을 할 수 있는데, 이 점을 낙관적으로 판단했습니다.   2026년은 어떨지?  1. 오버행 - 기술적으로 Flour 매도는 '26년 봄 까지 거래량 가중평균으로 매각이 가능합니다. 이후로는 거래량에 상관 없이 매도가 가능합니다. - 실무적으로는 Flour는 골드만삭스를 통해 스왑 매도를 진행중인 것으로 생각됩니다. 즉, Flour의 공시의무가 나올 시점에서 오버행 이슈는 종료될 것입니다. - 다만, 이는 '26년 봄까지 물량이 나올 수 있다는 것을 의미합니다. 만약 블락딜을 제3자에게 하면 시장물량 출회 없이 매도는 가능합니다.  2. SMR 사업 - TVA 이사진이 선임된 바 TVA PPA는 진행될 것으로 생각됩니다. - 총 6GW 규모의 사업인데, 개인적인 생각으로는 2GW 정도를 먼저 시작하지 않을까 싶습니다. - 트럼프의 On-grid 및 AI 데이터센터 관련 법령 및 행정명령이 계속해서 나오고 있는 바, 많은 프로젝트가 진척될 것으로 판단됩니다. - 무엇보다 미국과 일본의 무역협정에는 일본이 NuScale Power의 AI 데이터센터용 SMR에 에쿼티 투자를 한다고 적혀 있습니다. '26년부터 자금이 집행될 예정인 바 사업 진척도가 높아질 것으로 생각됩니다.  올해 다른 원자력 주식들은 나쁘지 않았는데 제일 좋다고 생각하는 회사가 가장 속을 썩여 쉽지 않은 해였던 것 같습니다.  2025년도 고생 많으셨으며, 2026년 좀 더 행복하고 건강한 한 해 되시길 바랍니다. 감사합니다."
Yeouido_Lab,2025-12-30 11:47:33,"안녕하세요 미래에셋 제약/바이오 담당 김승민 입니다.   매일 아침 텔레그램 통해 Daily 뉴스클리핑을 드리고 있고,  매월 초 섹터에 대한 투자 아이디어를 드리고 있습니다.   1월, JPM 컨퍼런스와 호실적에 주목  2월, 불확실성 완화와 호실적에 주목  3월, 3월, 기대할만한 이벤트들이 많다  4월, 변동성 확대 속 실적 시즌 진입  5월, 빅파마 먼저 찾고 맡기는 K-Bio  6월, 코스피의약품 회복, 코스닥의약품 강세 지속 전망  7월, 정책 불확실성 완화와 호실적에 주목  8월, 섹터 펀더멘털 레벨업과 금리 인하 기대에 주목  9월, 금리 인하와 정책 불확실성 완화에 주목  10월, 정책 불활실성 해소와 딜 성수기 진입  11월, 여전히 M&A/라이선스 딜 성수기  12월, 바이오텍 랠리 지속 전망   26년 전망: 시장을 이길 섹터, 섹터를 이길 종목  https://t.me/bioksm/4057 연간전망 내용은  탑픽: 삼성바이오로직스, 유한양행  CNS: 에이비엘바이오, 오스코텍  항암: 오름테라퓨틱, 오스코텍  비만/MASH: 디앤디파마텍  자가면역: 에이프릴바이오  입니다.   올해 저희 섹터의 퍼포먼스가 상당히 좋았는데요, 단순 내러티브가 아니라 데이터, 기술수출 등 펀더멘털에 기반한 상승이었기에 더 의미있다고 생각하고 있습니다.  저희는 주식시장에 있지만, 무엇보다 현장에서 국내 바이오 산업과 기업을 위해 직접 뛰고 계신 분들께 진심 어린 응원의 말씀을 드립니다. 그에 맞는 기업가치가 시장에서 제대로 평가받을 수 있도록, 내년에 더 치열하게 고민하겠습니다. 25년 한 해 정말 수고 많으셨고, 26년에도 건강과 행운이 함께하시길 바랍니다.  새해 복 많이 받으세요   김승민 드림"
Yeouido_Lab,2025-12-30 11:00:29,"케어젠은 데이터 잘 나온겁니다. 환자 평균 연령이 81세고, 아일리아를 맞다가 중단한 환자들을 대상으로 임상을 한거라 시력개선은 덜 해보이는겁니다. 임상이 어떤 환자군으로 진행됐는지가 데이터 해석에서 굉장히 중요합니다."
Yeouido_Lab,2025-12-30 10:39:53,명쾌하심
Yeouido_Lab,2025-12-30 10:39:44,잊지 말아야 할 것. CG-P5는 점안제다...의사가 안구주사 찌른 것과 집에서 자가점안한 것의 비교
Yeouido_Lab,2025-12-30 10:25:50,"그록형 분석  **전체적 의미** •  **혁신성 최고점**: 세계 최초로 **점안액만으로** 항-VEGF 효과(신생혈관 억제, 망막 부종 감소)를 확인한 사례. 기존 치료는 유리체 내 주사(고통, 감염 위험)가 필수인데, CG-P5는 비침습적이라 환자 순응도·편의성이 획기적. 성공 시 **황반변성 치료 패러다임 변화** 가능 (First-in-Class 잠재력). •  **1상으로서의 성공**: 안전성(1차 지표) 우수 (중대 이상반응 없음), 위약 대비 대부분 지표에서 통계적 유의성 있는 개선 → **효능 신호(PoC, Proof of Concept) 확보**. 중증 환자군에서도 시력 악화 억제 + 구조적 개선 확인. •  **미래 전망**: FDA 혁신신약(BTD) 신청 가능성 높아 개발 속도 가속. 2상에서 건성 AMD, Eylea 병용 등 확대 계획. 글로벌 기술이전 논의 중 (해외 제약사 관심 높음).  긍정 **위약 대비 압도적**: 시력(BCVA) 악화 억제, 망막 부종/신생혈관 감소, 구제 치료(추가 주사) 필요 1/3 수준. 특히 Day-56에서 CRT/TMV가 Eylea와 거의 동등. •  **CNV 개선 최강**: CG-P5가 Eylea보다 신생혈관 감소 더 큼 (-0.481 vs -0.045). •  **구제 치료 비율**: CG-P5 13.3% vs 위약 46.7% → 실제 임상에서 환자 악화 지연 효과 강함. •  **점안제 한계 극복**: 기존 점안형 항-VEGF는 각막 투과 어려움으로 실패 많았는데, CG-P5는 펩타이드 기술로 성공 신호.  부정 •  **시력 개선 약함**: BCVA +0.2 vs Eylea +5.3 → **시력 ‘개선’ 아니라 ‘악화 억제’ 수준**. 환자가 원하는 건 시력 회복인데, 이 부분 약함. •  **환자군 영향**: 대상자가 기존 주사 치료 장기 받은 **중증/난치성** 환자 → 치료 나이브(신규) 환자라면 더 강한 효과 가능하지만, 현재 데이터로는 Eylea 대체 어려움. •  **통계적 한계**: 일부 P-value 경계선 (0.076~0.096), 소규모(15명/그룹) → 탐색적 결과로 2상에서 재확인 필수. •  **Eylea와 직접 비교**: 구조적 지표 비슷하거나 우수하지만, 기능적(시력) 지표 열위 → 단독 사용보단 **병용 요법**으로 가치 높음."
Yeouido_Lab,2025-12-30 10:21:13,"제미나이 분석  추가로 제공해주신 **2차 지표(효능 관련 데이터)**는 이번 임상 1상 결과에서 가장 눈여겨봐야 할 '반전 카드'입니다. 보통 임상 1상은 안전성만 확인하는데, 케어젠은 이번 1상에서 **위약 대비 확실한 치료 효과(유효성)까지 입증**해냈습니다. 추가된 데이터를 포함한 심층 해석입니다. **1. 효능 데이터 핵심 분석 (주사제 대비 안약의 성적) **이번 결과의 핵심은 **""가짜 약(위약)보다는 압도적으로 우수하고, 기존 주사 치료제(아일리아)의 효과를 상당 부분 따라갔다""**는 점입니다. • **① 시력 개선 (BCVA):** * 위약군이 8.4글자를 못 읽게 될 때, **CG-P5는 시력을 유지(+0.2글자)**했습니다. • 아일리아(+5.3글자)만큼의 드라마틱한 개선은 아니지만, **안약만으로 시력 저하를 막고 통계적 유의성(P-value < 0.05)을 확보**했다는 것은 매우 고무적입니다. • **② 망막 두께 감소 (CRT/TMV):** * 황반변성은 망막이 붓는 병인데, **CG-P5 투여 시 망막 두께가 확실히 줄어들었습니다.** * 특히 56일 차(Day-56) 데이터를 보면 **CG-P5(-74.74㎛)가 아일리아(-74.82㎛)와 거의 대등한 수준의 부종 감소 효과**를 보였습니다. 이는 안약의 흡수력과 효능이 기대 이상임을 증명합니다. • **③ 구제 치료(Rescue Medication) 비율:** * 상태가 악화되어 급히 주사 처방을 받은 비율이 **위약군은 46.7%였으나, CG-P5군은 13.3%**에 불과했습니다. 즉, 안약 사용만으로도 환자 10명 중 8~9명은 추가 주사 치료 없이 버틸 수 있었다는 뜻입니다. **2. 투자 관점에서의 결정적 포인트 💡 ""안약이 주사제를 대체하거나 보완할 수 있음을 증명"" **현재 황반변성 환자들의 가장 큰 고통은 '눈에 직접 놓는 주사'입니다. • **단독 치료제 가능성:** 초기 환자나 고령으로 주사가 힘든 환자에게 CG-P5 안약이 단독 치료제로 쓰일 가능성을 보여주었습니다. • **병용 및 유지 요법:** 아일리아 주사를 맞고 난 후, 다음 주사 시기까지 시력을 유지하는 '유지 요법'으로서의 가치가 매우 높습니다. 주사 횟수를 획기적으로 줄여줄 수 있기 때문입니다. **💡 통계적 유의성 확보 **임상 1상 단계에서 위약 대비 유의미한 데이터(P-value)를 뽑아냈다는 것은, 향후 진행될 **임상 2상의 성공 확률을 크게 높이는 요인**입니다. 신약 개발 리스크가 상당 부분 감소했다고 볼 수 있습니다. **3. 총평 및 향후 주가 모멘텀 ""안전한데 효과까지 확인된 안약""** • **긍정적 해석:** 1상에서 이 정도의 효능 데이터(특히 망막 두께 감소에서 아일리아 수준의 결과)가 나온 것은 상당히 이례적이고 강력한 결과입니다. 케어젠의 펩타이드 전달 기술력이 입증된 셈입니다. • **향후 일정:** 이제 시장의 눈은 **글로벌 빅파마로의 기술 수출(L/O)**에 쏠릴 것입니다. 주사제 시장을 장악하고 있는 기업들(로슈, 리제네론 등) 입장에서 안약 형태의 경쟁자는 위협적이면서도 매력적인 인수 대상이기 때문입니다. **결론적으로,** 이번 공시는 단순한 '결과 수령'을 넘어 **제품의 상업적 가치를 숫자로 증명한 'A급 공시'**로 해석됩니다. 다만, 아일리아와의 시력 개선 격차를 2상에서 어떻게 최적화(용량 조절 등)할지가 관건이 될 것입니다."
Yeouido_Lab,2025-12-30 10:09:30,"5) 본 임상의 2차 지표에 대한 임상시험 결과는 다음과 같습니다.   ① 3개월 말에 ETDRS(Early Treatment Diabetic Retinopathy Study) 문자 점수 15점 이상으로 측정했을 때 Eylea® 및 위약과 비교하여 CG-P5 펩타이드 점안액으로 최대 교정 시력(BCVA) 개선  - CG-P5: +0.2글자 개선 (시험군 대비 위약군 P-value <0.05, 통계적 유의성을 보임)  - Eylea®: +5.3글자 개선  - 위약: -8.4글자 감소   ② Eylea® 및 위약과 비교하여 연구 약물을 사용한 형광 혈관 조영술의 CNV 개선  - CG-P5: -0.481 형광 조영술의 CNV 개선  - Eylea®: -0.045 형광 조영술의 CNV 개선  - 위약: -0.113 형광 조영술의 CNV 개선    ③ Eylea® 및 위약과 비교하여 연구 약물을 사용한 중앙 망막 두께 감소(CRT)  - CG-P5: -33.07㎛ 개선(시험군 대비 위약군 p-value: 0.0765), Day-56: -74.74㎛(시험군 대비 위약군 P-value <0.05, 통계적 유의성을 보임)  - Eylea®: -75.02㎛ 개선, Day-56:-74.82㎛  - 위약: +32.49㎛ 악화   ④ Eylea® 및 위약과 비교하여 연구 약물을 사용한 광간섭 단층 촬영에서 총 황반 부피 감소 (TMV)  - CG-P5: -0.195㎣ 개선, Day-56: -0.457㎣ 개선(시험군 대비 위약군 P-value <0.05, 통계적 유의성을 보임)  - Eylea®: -0.272㎣ 개선, Day-56: -0.549㎣ 개선  - 위약: +0.372㎣ 악화   ⑤ 연구 기간 동안 SD-OCT(스펙트럼 도메인 광간섭 단층 촬영)로 측정한 중앙 하위 필드 두께 CST 감소  - CG-P5: -40.1 microns 개선(시험군 대비 위약군 p-value: 0.0964)  - Eylea®: -61.8 microns 개선  - 위약: +25.1 microns 악화   (6) Eylea® 및 위약과 비교하여 연구 약물을 사용한 환자에서의 구제 치료 (Rescue Medication)에 관한 사항  - CG-P5: 15명의 환자 중 2명 구제 치료(13.3%)  - Eylea®: 구제 치료 없음(Eylea®가 구제치료 약물임)  - 위약: 15명의 환자 중 7명 구제 치료 (46.7%)     (코스닥)케어젠 - 투자판단관련주요경영사항(임상시험결과) (CG-P5 펩타이드 기반 신약 후보물질의 제1상 임상시험 결과 수령) http://dart.fss.or.kr/api/link.jsp?rcpNo=20251230901259  2025.12.30"
Yeouido_Lab,2025-12-30 09:51:36,케어젠 주주님들에게 연말 선물주심
