Channel,Date,Message
Yeouido_Lab,2025-10-31 13:24:33,"한때는 ‘국장 할 거면 주식 왜 하냐’는 말이 있었다.    한때는 ‘삼성전자 할 거면 주식 왜 하냐’는 말이 돌았다.    그리고 지금은 ‘중소형주 할 거면 주식 왜 하냐’는 말이 많다.    시장은 늘 극단과 편견 속을 오간다.   하지만 바로 그 말들이, 다음 순환을 예고하곤 한다."
Yeouido_Lab,2025-10-31 07:38:13,TVA 이사회 일정 나옴: 11월 6일.  https://tva.com/about-tva/our-leadership/board-of-directors
Yeouido_Lab,2025-10-31 07:09:23,"2025.10.31 16:07:55 기업명: 효성중공업(시가총액: 19조 9,079억) 보고서명: 연결재무제표기준영업(잠정)실적(공정공시)  매출액 : 16,241억(예상치 : 14,129억+/ 15%) 영업익 : 2,198억(예상치 : 1,537억/ +43%) 순이익 : 1,502억(예상치 : 945억+/ 59%)  **최근 실적 추이** 2025.3Q 16,241억/ 2,198억/ 1,502억 2025.2Q 15,253억/ 1,643억/ 873억 2025.1Q 10,761억/ 1,024억/ 1,036억 2024.4Q 15,715억/ 1,322억/ 961억 2024.3Q 11,452억/ 1,114억/ 724억  공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20251031800597 회사정보: https://finance.naver.com/item/main.nhn?code=298040"
Yeouido_Lab,2025-10-31 06:44:14,"**25년 10월장 마감 ****https://t.me/trend_study**  코스피는 2000년 이후, 01년 01월을 제외하고 가장 많이 올랐습니다.(20% 이상 오른 적은 90년대로 가면 조금 더 있긴하네요) 코스닥은 저쪽 아래에 있어서 순위상으로는 유의미하지는 않지만 섹터 쏠림과 변동이 매우 심했던 것 같습니다.  이렇게 많이 오른 달 이후에는 오른적도, 빠진적도 있고 최근 케이스가 많지 않아 그다지 유의미하지 않아 제외했습니다. 아 그냥 이번 달이 진짜 격한 달이구나 라고 생각하시고, 전자, 닉스와 테크섹터를 제외하면 쉽지 않았던 시장인 것 같습니다.  다음 달도 건강과 원하시는 투자 모두 이루시길 기원합니다."
Yeouido_Lab,2025-10-31 06:40:48,"**국내주식 관련 코멘트**  • 국내 기업 이익모멘텀 개선으로 코스피 상승세가 지속. 3분기 실적 발표를 마친 기업들의 3분기 영업이익은 컨센서스를 +6.4% 상회(반도체 제외 시 +2.1%). 2025년, 2026년 영업이익 컨센서스는 1개월 전 대비 각각 +1.8%, +10.0% 상향 조정. 반도체 외에도 ITHW, 조선, 방산, 증권, 정유의 이익모멘텀이 긍정적  • 증시 밸류에이션 매력은 여전히 높다고 판단(코스피 12MF PER 11.6배, PBR(TTM) 1.37배). 주주환원 확대와 수익성 개선으로 PBR 상승세 지속될 가능성. 또한, 반도체의 추가 실적 상향 조정이 반영된다면 PER은 더 낮아질 수 있음(코스피, 삼성전자+SK하이닉스 26F 순이익 컨센서스 각각 272조원, 109조원)  • 주도 업종에 더해 바이오(코스닥), 금융, 지주에 관심. 4분기는 바이오테크 딜의 성수기. 바이오 비중이 높은 코스닥의 코스피 대비 주가 상승률(1M)은 -14%p. 또한, 3차 상법개정안(자사주 소각 의무화), 배당소득 분리과세 세율 이슈에 주목 (11월 주식전략 참고: https://t.me/eqmirae/2550)"
Yeouido_Lab,2025-10-31 06:24:55,"*SAMSUNG SAYS WORKING TOGETHER WITH NVIDIA FOR HBM4, SOCAMM2"
Yeouido_Lab,2025-10-31 06:13:59,"✅ 두산, 엔비디아와 피지컬 AI 전략적 협력 추진  https://www.etoday.co.kr/news/flashnews/flash_view?idxno=2520839"
Yeouido_Lab,2025-10-31 05:43:49,"아톰아재가 바라보는 최근 뉴스케일에 대한 생각  1. 오늘 GS에서 나온 보고서와 같이, 시장 애널리스트들의 시각과 개인적인 괴리가 점점 커지고 있습니다. 개인적으로 어떠한 방향을 뉴스케일, 궁국적으로 SMR 상업화를 바라보고 있는지 적어보자 합니다. 생각나는대로 적는거라 다소 길고 돌아갈 수 있습니다.  2. 애널리스트들이 뉴스케일을 이야기 할 때 가장 큰  시각적 차이점은 TVA 계약에 대한 것입니다.  3. 과거 CFPP가 취소 되었던 것을 감안하면 시장의 의구심을 합당하다고 생각합니다. 그때 프로젝트가 미뤄지다 취소되면서 주가가 $10 --> $1.9 수준까지 하락하였기 때문에, 애널리스트들은 TVA가 무조건 상업화 된다고 말하기 부담스러울 것입니다.  4. TVA를 이야기 하기 전에 그러면 CFPP가 무엇이었고, CFPP가 왜 취소 되었는지 이야기를 해봐야합니다.  5. CFPP는 UAMPS 라는 몇 개의 주가 모여서 만든 유틸리티 회사라고 생각하면 편합니다. 지정부 몇 개가 공동 소유하고 있는 공공 유틸리티 회사입니다.  6. 당시 CFPP에 대해 이슈가 2가지였는데, UAMPS에서 1) 약속한만큼의 전력수요를 못 맞췄으며, 2) 인플레이션 등 이슈로 건설비용이 약속했던 $89/MW 에서 $100/MW 이상으로 올라갈 것으로 예상되었습니다.  7. 지금 생각하면 $100/MW는 상당히 저렴하기는 한데, 그 당시에는 $100/MW로 상향되었다는 것 자체가 지자체에서는 부담스러워했고, CFPP가 지어지는 지역이 북서부쪽인데 산업화가 잘 되지 않았던 지역이었습니다.  8. 그렇다보니 전력의 End Customer은 가정용이었고, 전력이 (당시에는) 그만큼 필요하지 않다 보니 전력소요가 그만큼 필요하지 않을 것으로 생각하며 CFPP는 취소 되었습니다.  9. 그러면 TVA는 무슨 회사이고 왜 SMR에 대한 관심을 가지게 되었을까요?  10. TVA도 UAMPS와 비슷한 구조의 공공 유틸리티 회사인데, 테네시 지역의 전력공급을 담당하는 가장 큰 유틸리티 회사이며 미국에서 가장 큰 공공 유틸리티 회사입니다. 그렇다보니 TVA 이사를 임명할 때는 미국 대통령이 추천을 해야하며, 미국 상원이 동의를 해야 TVA 이사를 선임할 수 있습니다.  11. 보통 버니지아주를 데이터센터의 핵심이라고 하는데, 맞는 말이지만 테네시도 중요한 지역입니다. 미국 내 인터넷망이 연결되어 있는 핵심 지역이고, 그렇다보니 데이터센터를 짓기에 좋은 지역이 테네시입니다. 또한 버지니아주는 지금 데이터센터가 많으나, 전력공급 부족 등으로 신규 데이터센터를 짓기에는 다소 포화상태라 볼 수 있습니다.  12. 지금부터 애널리스트와 제가 보는 시각이 다른점이 나옵니다.  13. 심플하게 생각하면 애널리스트들은 제가 보는 만큼 원전 계약에 대한 역학관계와 디테일을 찾아보지 않기 때문입니다. 왜냐면 그들이 커버하기에는 아직 뉴스케일/원전은 명확한 계약이 나온 것도 아니고 Valuation 하기 위한 숫자나 근거를 제공하지 않고 있기 때문입니다. 그렇다보니 자연스럽게 '나중에 계약 나오면 보고서 쓸게~'가 되는 것이죠.  14. 제가 뉴스케일을 여전히 좋게 보는 이유는 TVA MOU가 너무나 당연히 본계약으로 진행될 수 밖에 없는 구조의 MOU이기 때문입니다. 그 이유에 대해 밑에 살펴보시죠.  15. 예전에 글을 한 번 썼었는데, TVA가 뉴스케일-ENTRA 1과 SMR 건설 MOU를 맺을때 TVA는 법적으로 계약을 맺을 수 있는 상태가 아니었습니다.  16. TVA는 공공기관이기 때문에 장기공급계약을 위해서는 이사회 9명 중 과반수 이상이 참석하여야 합니다. 하지만 트럼프가 TVA 이사회 6명 중 3명을 해임시켜, 당시 3명밖에 남아있지 않았기 때문에 장기공급계약 (본계약, PPA)를 맺을 수 있는 법적 근거가 없었습니다.  17. 여기서부터 재밌는것이 나옵니다.  18. TVA는 이사회 과반수가 안 되어 이사회를 열 수 없으니, ""임시쿼럼구성""을 활용하여 임시이사회를 개최, 뉴스케일-ENTRA 1와 6GW 규모의 임시계약 (MOU)를 체결하였습니다.  19. 아니, TVA에 이사가 없는데 어떻게 이사회를 개최할 수 있었을까요?  20. TVA는 내부 지침과 연방 규정에 따라 CEO 권한 위임 및 잔여 이사회원의 역할을 할 수 있는 조항이 있습니다. 그래서 남아있는 이사 3명 + CEO + 임시 자문멤버를 통해 이사회 정족수를 맞췄습니다.  21. 법적 근거는 더 재밌는데, 1933년에 재정된 TVA Act에 따라 CEO가 ""긴급 조항""시 이사회 권한을 대행할 수 있는 법적 근거를 사용했습니다. 지금 트럼프 대통령이 대통령 행정명령을 통해 ""Energy crisis""를 선언했기 때문에 TVA는 이를 활용하여 CEO 및 자문위원이 임시 이사회 멤버가 되어 이사회를 개최할 수 있었던 것입니다.  22. 다만 임시 이사회에서는 단기 공급계약만 체결 가능하고, 본 계약을 체결하기 위해서는 일반적인 이사회가 개최되어야 하기 때문에 MOU 수준의 계약으로만 마무리가 되었던 것입니다.  23. 어제 (미국시각 '25.10.30일)  트럼프 대통령이 추천한 5명의 TVA 이사회 중, 4명이 상원 전체투표를 통과하였습니다. 이제 트럼프 대통령이 서명만 하면 TVA 이사회는 정족수를 맞춰서 본계약이 가능합니다.  24. 이와 동시에 미-일 무역협정에서 뉴스케일과 ENTRA 1이 등장합니다. 특히 이번 무역협상 패키지에서 뉴스케일의 SMR 발전소를 짓기 위해 일본이 250억불을 ""에쿼티""로 투자하기로 하였습니다. 통상 원전의 에쿼티 투자는 전체 금액의 10~20% 정도를 차지합니다.  25. 그렇다는 것은 TVA의 원전을 짓기 위한 금융 조달까지 미국 정부에서 힘을 쏟고 있다는 것을 의미합니다.  26. TVA가 지금까지 뉴스케일-ENTRA 1과 계약하기 위해 쓴 노력, 미-일 무역협정에 뉴스케일이 들어가 있는 것 (특히 250억불 받는 부분) 등을 보면 TVA 본계약이 된다고 베팅 하는것이 맞을까? 안 된다고 베팅하는게 맞을까? 고민해 보시면 좋습니다.  27. 어차피 답지는 곧 나올 것으로 생각합니다."
Yeouido_Lab,2025-10-31 05:11:48,"머크는 26년부터 키트루다 IV와 SC 제형 매출을 별도로 보고 할 예정이라고 합니다.  “Just back to KEYTRUDA, could you just update us on your latest expectations for conversion from I.V. to subcutaneous and the kind of pace that we could expect? And with that in mind, Caroline, you commented on KEYTRUDA growth at a slower pace for 26. So just to check whether that is the overall franchise or I.V. only and will you report the sales separately?” “Keytruda에 대해 다시 질문드리겠습니다. IV(정맥주사) 제형에서 SC(피하주사) 제형으로의 전환률과 그 속도에 대한 최신 기대치를 알려주실 수 있을까요? 또 Caroline, 2026년에 Keytruda 성장 속도가 둔화될 것이라고 언급하셨는데, 그것이 전체 프랜차이즈 기준인지, 아니면 IV 제형만을 의미하는지, 그리고 두 제형의 매출을 별도로 보고하실 계획인지 궁금합니다.”  Rob Davis (CEO) “Yeah, Louise, this is Rob. I'll maybe start and then Caroline can address the last part of your question. So you look at expectations for Q-Flex. As we've said, it's early in the launch, but everything appears to be on track and there's no changes to what we previously communicated. We continue to expect that we're going to achieve 30 to 40% patient adoption and that that'll take us out to 18 to 24 months to achieve that.” “루이사, 저는 Rob입니다. 제가 먼저 답변드리고 Caroline이 마지막 부분을 이어가겠습니다. Q-Flex(피하주사형 Keytruda)에 대한 기대치는 이전에 말씀드린 대로 초기 런칭 단계이지만 모든 것이 계획대로 잘 진행되고 있습니다. 우리는 여전히 전체 환자의 약 30~40%가 SC 제형으로 전환(adoption)할 것으로 기대하며, 그 목표를 약 18~24개월 내에 달성할 것으로 보고 있습니다.”  “I would highlight, as we pointed out in the past, that we will have J-code, but we won't get that probably for six months. And during that first six-month window you can anticipate a slower uptake just because with people using temporary J-codes there can be longer reimbursement windows. And so some people will hesitate to order until they have the permanent J-code.” “이전에도 말씀드렸듯이 정식 J-code(보험청구 코드)는 약 6개월 후에 부여될 예정입니다. 따라서 초기 6개월 동안은 도입 속도가 다소 완만할 것으로 예상되며, 이는 임시 J-code 사용 시 보험 청구 절차가 지연되기 때문입니다. 일부 병원은 영구 J-code가 부여될 때까지 주문을 미루는 경향이 있습니다.”  “We've done everything we can to learn from the other subcutaneous products that have launched ahead of us.” “Merck은 이전에 피하주사형 제형을 먼저 출시한 다른 제품들의 경험을 면밀히 분석하여, 그로부터 배운 점을 모두 반영했습니다.”  “Yes. So, Luisa, the comments I gave were with regards to KEYTRUDA in its entirety, where we expect KEYTRUDA to slow, although be an important contributor to growth for our company. Within that, to Rob's point, we are really excited about the contributions that Q-Flex can bring as we do provide treatment options for more and more patients as next year unfolds, and we will report the sales separately in 2026.” “네, 루이사. 제가 앞서 언급한 것은 Keytruda 전체 프랜차이즈에 대한 전망으로, 성장 속도는 다소 완화되겠지만 여전히 회사 성장의 핵심 기여 제품이 될 것입니다. Rob이 언급했듯이, Q-Flex가 내년에 더 많은 환자에게 새로운 치료 옵션을 제공하면서 중요한 성장 동력이 될 것으로 기대하고 있습니다. 또한 2026년부터는 IV와 SC 제형 매출을 별도로 보고할 계획입니다.”"
Yeouido_Lab,2025-10-31 04:32:43,"**SK하이닉스, 시총 비중 10% 돌파… 펀드 투자 한도 풀린다** **https://n.news.naver.com/mnews/article/366/0001119079?sid=101&from=naver**  자본시장법상 집합투자업자는 보통 동일 종목에 10%까지만 투자할 수 있다. 하지만 시가총액 비중이 10%를 초과한 경우 시가총액 비중까지 투자할 수 있다는 예외 규정이 있다."
